Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO MJOSA,2011-09-13,0.0014,,,,,0.366,,,,,,,0.476,,,,,,,0.0067,,,,,,,,,,,,,,6.5,,12.8,7.1
LAGO MJOSA,2011-09-29,0.0024,,,,,0.365,,,,,,,0.493,,,,,,,0.0057,,,,,,,,,,,,,,6.6,,12.4,7.4
LAGO MJOSA,2011-10-11,0.0017,,,,,0.362,,,,,,,0.506,,,,,,,0.0046,,,,,,,,,,,,,,,,10.3,7.3
LAGO MJOSA,2011-10-28,0.0017,,,,,0.406,,,,,,,0.508,,,,,,,0.004,,,,,,,,,,,,,,8.1,,8.6,7.5
LAGO MJOSA,2012-03-06,,,,,,,,0.105,,,,,0.558,,,,,,,0.0034,,,,,,,,,,,,,,,,3.8,
LAGO MJOSA,2012-05-23,,,,,,,,0.105,,,,,0.551,,,,,,,0.0035,,,,,,,,,,,,,,14.5,,4.2,
LAGO MJOSA,2012-06-06,,,,,,,,0.102,,,,,0.555,,,,,,,0.0038,,,,,,,,,,,,,,11.7,,6.0,
LAGO MJOSA,2012-06-20,0.0016,,,,,,,0.092,,,,,0.495,,,,,,,0.0053,,,,,,,,,,,,,,8.8,,7.7,
LAGO MJOSA,2012-07-03,0.0015,,,,,,,0.09,,,,,0.547,,,,,,,0.0042,,,,,,,,,,,,,,9.6,,10.5,
LAGO MJOSA,2012-07-27,0.0017,,,,,,,0.067,,,,,0.398,,,,,,,0.0053,,,,,,,,,,,,,,7.9,,4.3,
LAGO MJOSA,2012-08-07,0.0021,,,,,,,0.058,,,,,0.391,,,,,,,0.0064,,,,,,,,,,,,,,8.0,,12.4,
LAGO MJOSA,2012-08-21,0.0029,,,,,,,0.061,,,,,0.456,,,,,,,0.0062,,,,,,,,,,,,,,7.1,,4.7,
LAGO MJOSA,2012-09-04,0.0019,,,,,,,0.069,,,,,0.492,,,,,,,0.0051,,,,,,,,,,,,,,7.8,,8.1,
LAGO MJOSA,2012-09-18,0.0014,,,,,,,0.065,,,,,0.458,,,,,,,0.0046,,,,,,,,,,,,,,8.9,,11.9,
LAGO MJOSA,2012-10-02,0.0021,,,,,,,0.071,,,,,0.415,,,,,,,0.0039,,,,,,,,,,,,,,8.8,,5.6,
LAGO MJOSA,2012-10-16,0.002,,,,,,,0.077,,,,,0.455,,,,,,,0.0048,,,,,,,,,,,,,,9.5,,9.5,
LAGO MJOSA,2013-03-25,,,,,,,,0.118,,,,,0.6,,,,,,,0.0045,,,,,,,,,,,,,,,,0.5,
LAGO MJOSA,2013-05-15,,,,,,,,0.104,,,,,0.495,,,,,,,0.0041,,,,,,,,,,,,,,11.8,,3.96,7.2
LAGO MJOSA,2013-06-05,0.0016,,,,,,,0.1,,,,,0.573,,,,,,,0.0047,,,,,,,,,,,,,,7.4,,7.04,7.2
LAGO MJOSA,2013-06-19,0.0011,,,,,,,0.089,,,,,0.49,,,,,,,0.0087,,,,,,,,,,,,,,5.2,,7.58,7.3
LAGO MJOSA,2013-07-03,0.0015,,,,,,,0.089,,,,,0.484,,,,,,,0.0055,,,,,,,,,,,,,,6.3,,10.18,7.3
LAGO MJOSA,2013-07-15,0.0026,,,,,,,0.083,,,,,0.433,,,,,,,,,,,,,,,,,,,,,5.7,,14.1,7.2
LAGO MJOSA,2013-08-07,0.0029,,,,,,,0.065,,,,,0.461,,,,,,,0.0073,,,,,,,,,,,,,,6.5,,16.46,7.4
LAGO MJOSA,2013-08-21,0.0042,,,,,,,0.058,,,,,0.455,,,,,,,0.0078,,,,,,,,,,,,,,5.6,,16.0,7.4
LAGO MJOSA,2013-09-03,0.0042,,,,,,,0.056,,,,,0.403,,,,,,,0.0065,,,,,,,,,,,,,,6.5,,15.84,7.3
LAGO MJOSA,2013-09-25,0.0042,,,,,,,0.061,,,,,0.398,,,,,,,0.0045,,,,,,,,,,,,,,7.0,,13.9,7.3
LAGO MJOSA,2013-10-09,0.0021,,,,,,,,,,,,0.439,,,,,,,0.0037,,,,,,,,,,,,,,8.9,,11.34,7.2
LAGO MJOSA,2013-10-23,0.0012,,,,,,,0.069,,,,,0.389,,,,,,,0.004,,,,,,,,,,,,,,10.5,,9.68,7.2
LAGO MJOSA,2014-03-18,,,,,,,,0.102,,,,,0.517,,,,,,,0.0038,,,,,,,,,,,,,,,,3.7,
LAGO MJOSA,2014-05-20,0.0017,,,,,,,0.096,,,,,0.569,,,,,,,0.007,,,,,,,,,,,,,,9.7,,8.5,7.2
LAGO MJOSA,2014-06-03,0.0021,,,,,,,0.085,,,,,0.509,,,,,,,0.0043,,,,,,,,,,,,,,5.6,,14.3,7.5
LAGO MJOSA,2014-06-17,0.0012,,,,,,,0.068,,,,,0.424,,,,,,,0.0057,,,,,,,,,,,,,,5.5,,11.9,7.4
LAGO MJOSA,2014-07-01,0.0022,,,,,,,0.068,,,,,0.396,,,,,,,0.0056,,,,,,,,,,,,,,6.8,,12.5,7.4
LAGO MJOSA,2014-07-22,0.0022,,,,,,,0.055,,,,,0.404,,,,,,,0.0053,,,,,,,,,,,,,,7.4,,20.7,7.2
LAGO MJOSA,2014-08-06,0.002,,,,,,,0.045,,,,,0.343,,,,,,,0.0036,,,,,,,,,,,,,,7.2,,19.2,7.2
LAGO MJOSA,2014-08-19,0.0041,,,,,,,0.046,,,,,0.32,,,,,,,0.0046,,,,,,,,,,,,,,7.3,,17.1,7.4
LAGO MJOSA,2014-09-09,0.0034,,,,,,,0.044,,,,,0.282,,,,,,,0.0035,,,,,,,,,,,,,,7.7,,15.9,7.4
LAGO MJOSA,2014-09-23,0.0034,,,,,,,0.045,,,,,0.288,,,,,,,0.0038,,,,,,,,,,,,,,8.2,,14.2,7.3
LAGO MJOSA,2014-10-06,0.0017,,,,,,,0.064,,,,,0.356,,,,,,,0.0036,,,,,,,,,,,,,,10.3,,11.4,7.3
LAGO MJOSA,2014-10-21,0.0012,,,,,,,0.065,,,,,0.383,,,,,,,0.0036,,,,,,,,,,,,,,11.2,,10.1,7.2
LAGO MJOSA,2015-03-18,,,,,,,,0.1,,,,,0.528,,,,,,,0.0039,,,,,,,,,,,,,,13.8,,3.2,
LAGO MJOSA,2015-05-21,,,,,,,,0.104,,,,,0.54,,,,,,,0.0042,,,,,,,,,,,,,,11.2,,4.8,7.3
LAGO MJOSA,2015-06-03,,,,,,,,0.106,,,,,0.531,,,,,,,0.0037,,,,,,,,,,,,,,12.5,,5.4,7.3
LAGO MJOSA,2015-06-15,0.0019,,,,,,,0.107,,,,,0.604,,,,,,,0.0053,,,,,,,,,,,,,,8.0,,10.3,7.5
LAGO MJOSA,2015-07-01,0.0018,,,,,,,0.089,,,,,0.559,,,,,,,0.005,,,,,,,,,,,,,,8.3,,16.3,7.3
LAGO MJOSA,2015-07-15,0.0021,,,,,,,0.079,,,,,0.488,,,,,,,0.0052,,,,,,,,,,,,,,8.3,,16.3,
LAGO MJOSA,2015-08-04,0.0022,,,,,,,0.081,,,,,0.469,,,,,,,0.0066,,,,,,,,,,,,,,8.0,,15.0,7.4
LAGO MJOSA,2015-08-25,0.0035,,,,,,,0.064,,,,,0.418,,,,,,,0.0075,,,,,,,,,,,,,,7.3,,17.5,7.5
LAGO MJOSA,2015-09-08,0.0026,,,,,,,0.075,,,,,0.483,,,,,,,0.0066,,,,,,,,,,,,,,5.7,,13.8,7.3
LAGO MJOSA,2015-09-22,0.0031,,,,,,,0.079,,,,,0.461,,,,,,,0.0061,,,,,,,,,,,,,,6.8,,13.0,7.4
LAGO MJOSA,2015-10-06,0.0023,,,,,,,0.075,,,,,0.471,,,,,,,0.0078,,,,,,,,,,,,,,6.9,,11.6,7.2
LAGO MJOSA,2015-10-30,0.0011,,,,,,,0.084,,,,,0.468,,,,,,,0.0053,,,,,,,,,,,,,,10.0,,9.2,7.1
LAGO MJOSA,2012-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,
LAGO MJOSA,2012-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,
LAGO MJOSA,2012-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,
LAGO MJOSA,2012-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,
LAGO MJOSA,2012-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,
LAGO MJOSA,2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,
LAGO MJOSA,2012-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,
LAGO MJOSA,2016-04-12,,,,,,,,0.09932296,,,,,0.524,,,,,,,0.0044,,,,,,,,,,,,,,10.0,,4.2,
LAGO MJOSA,2016-05-23,0.0013,,,,,,,0.102031768,,,,,0.541,,,,,,,0.0079,,,,,,,,,,,,,,8.9,,5.4,
LAGO MJOSA,2016-06-06,0.0022,,,,,,,0.081941442,,,,,0.483,,,,,,,0.0068,,,,,,,,,,,,,,5.8,,11.1,
LAGO MJOSA,2016-07-19,0.0017,,,,,,,0.050564416,,,,,0.383,,,,,,,0.006,,,,,,,,,,,,,,7.0,,17.5,
LAGO MJOSA,2016-08-17,0.0013,,,,,,,0.051015884,,,,,0.45,,,,,,,0.0062,,,,,,,,,,,,,,8.6,,13.2,
LAGO MJOSA,2016-09-12,0.0027,,,,,,,0.058465106,,,,,0.496,,,,,,,0.006,,,,,,,,,,,,,,7.5,,15.7,
LAGO MJOSA,2016-10-12,0.0025,,,,,,,0.060496712,,,,,0.353,,,,,,,0.0052,,,,,,,,,,,,,,8.9,,11.5,
LAGO MJOSA,2017-05-10,0.00033,,,,,,,0.09706562,,,,,0.575,,,,,,,0.003,,,,,12.6,,,,,,,,,,,3.8,6.9
LAGO MJOSA,2017-06-13,0.0022,,,,,,,0.06997754,,,,,0.485,,,,,,,0.005,,,,,11.6,,,,,,,,,,,8.5,7.0
LAGO MJOSA,2017-07-11,0.0023,,,,,,,0.04740414,,,,,0.37,,,,,,,0.005,,,,,10.3,,,,,,,,,,,14.2,7.0
LAGO MJOSA,2017-08-08,0.0027,,,,,,,0.0225734,,,,,0.215,,,,,,,0.006,,,,,9.4,,,,,,,,,,,15.2,7.2
LAGO MJOSA,2017-09-12,0.0031,,,,,,,0.04966148,,,,,0.36,,,,,,,0.005,,,,,,,,,,,,,,8.8,,13.7,
LAGO MJOSA,2017-10-10,0.0032,,,,,,,0.04966148,,,,,0.385,,,,,,,0.003,,,,,10.1,,,,,,,,,,,10.6,7.0
LAGO MJOSA,2012-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
LAGO MJOSA,2012-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
LAGO MJOSA,2012-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,
LAGO MJOSA,2012-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,
LAGO MJOSA,2012-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,
LAGO MJOSA,2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,
LAGO MJOSA,2012-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,
LAGO MJOSA,2016-04-12,,,,,,,,0.10383764,,,,,0.582,,,,,,,0.0041,,,,,,,,,,,,,,10.5,,4.5,
LAGO MJOSA,2016-05-23,0.001,,,,,,,0.114447138,,,,,0.695,,,,,,,0.0051,,,,,,,,,,,,,,6.5,,5.8,
LAGO MJOSA,2016-06-06,0.0014,,,,,,,0.127313976,,,,,0.703,,,,,,,0.0063,,,,,,,,,,,,,,6.5,,6.1,
LAGO MJOSA,2016-07-19,0.0019,,,,,,,0.078555432,,,,,0.776,,,,,,,0.0054,,,,,,,,,,,,,,7.0,,18.4,
LAGO MJOSA,2016-08-17,0.0025,,,,,,,0.068171668,,,,,0.56,,,,,,,0.0071,,,,,,,,,,,,,,7.7,,14.9,
LAGO MJOSA,2016-09-12,0.0025,,,,,,,0.062528318,,,,,0.512,,,,,,,0.0058,,,,,,,,,,,,,,6.1,,16.1,
LAGO MJOSA,2016-10-12,0.0037,,,,,,,0.08465025,,,,,0.448,,,,,,,0.0046,,,,,,,,,,,,,,7.6,,11.2,
LAGO MJOSA,2017-05-10,0.0014,,,,,,,0.10383764,,,,,0.64,,,,,,,0.003,,,,,13.0,,,,,,,,,,,4.3,6.9
LAGO MJOSA,2017-06-13,0.0023,,,,,,,0.08803626,,,,,0.58,,,,,,,0.005,,,,,12.2,,,,,,,,,,,10.8,7.2
LAGO MJOSA,2017-07-11,0.0026,,,,,,,0.05869084,,,,,0.445,,,,,,,0.01,,,,,9.8,,,,,,,,,,,14.3,7.3
LAGO MJOSA,2017-08-08,0.0026,,,,,,,0.05191882,,,,,0.37,,,,,,,0.008,,,,,9.5,,,,,,,,,,,18.2,7.4
LAGO MJOSA,2017-09-13,0.0039,,,,,,,0.0564335,,,,,0.41,,,,,,,0.006,,,,,9.3,,,,,,,,,,,14.0,7.1
LAGO MJOSA,2017-10-10,0.0023,,,,,,,0.06546286,,,,,0.44,,,,,,,0.004,,,,,10.1,,,,,,,,,,,9.4,7.0
