Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO KASUMIGAURA,1994-02-09,0.028,,,0.01,,0.261,,,,,,,0.893,,0.152,,0.001,0.011,,0.067,,5.6e-05,,6.8,13.2,,,,11.3,,,,,1.0,,4.5,8.9
LAGO KASUMIGAURA,1994-03-09,0.041,,,0.021,,0.357,,,,,,,1.144,,0.266,,0.002,0.018,,0.105,,8.7e-05,,4.9,14.5,,,,13.5,,,,,0.8,,6.8,8.7
LAGO KASUMIGAURA,1994-04-06,0.061,,,0.021,,0.013,,,,,,,1.193,,0.34,,0.001,0.012,,0.087,,7.5e-05,,8.5,,,,,22.3,,,,,0.85,,12.6,9.9
LAGO KASUMIGAURA,1994-05-11,0.063,,,0.012,,,,,,,,,0.928,,0.317,,0.001,0.013,,0.108,,9.5e-05,,7.9,8.7,,,,18.8,,,,,1.2,,18.3,9.6
LAGO KASUMIGAURA,1994-06-08,0.058,,,0.013,,0.001,,,,,,,1.008,,0.324,,0.001,0.013,,0.101,,8.8e-05,,8.9,11.7,,,,17.7,,,,,0.75,,21.7,8.0
LAGO KASUMIGAURA,1994-07-06,0.044,,,0.013,,0.001,,,,,,,0.952,,0.338,,0.006,0.024,,0.082,,5.8e-05,,9.5,12.4,,,,12.7,,,,,0.85,,25.5,9.1
LAGO KASUMIGAURA,1994-08-10,0.078,,,0.025,,,,,,,,,1.115,,0.38,,0.024,0.117,,0.176,,5.9e-05,,10.4,8.8,,,,15.2,,,,,0.8,,30.5,8.8
LAGO KASUMIGAURA,1994-09-07,0.045,,,0.019,,,,,,,,,0.952,,0.456,,0.023,0.045,,0.097,,5.2e-05,,10.4,7.5,,,,21.9,,,,,0.75,,27.6,8.7
LAGO KASUMIGAURA,1994-10-12,0.063,,,0.095,,0.027,,,,,,,0.893,,0.345,,0.02,0.028,,0.085,,5.7e-05,,8.3,8.3,,,,11.4,,,,,1.1,,21.1,8.4
LAGO KASUMIGAURA,1994-11-09,0.068,,,0.028,,0.017,,,,,,,1.048,,0.439,,0.001,0.015,,0.088,,7.3e-05,,8.9,10.3,,,,13.6,,,,,1.0,,14.4,8.8
LAGO KASUMIGAURA,1994-12-07,0.034,,,0.009,,0.003,,,,,,,0.822,,0.374,,0.001,0.011,,0.06,,4.9000000000000005e-05,,7.7,10.3,,,,10.8,,,,,0.95,,10.1,8.3
LAGO KASUMIGAURA,1995-01-11,0.036,,,0.013,,0.002,,,,,,,0.817,,0.376,,0.002,0.014,,0.069,,5.5e-05,,6.9,12.7,,,,11.2,,,,,1.1,,5.4,8.8
LAGO KASUMIGAURA,1995-02-08,0.044,,,0.011,,0.006,,,,,,,0.953,,0.349,,0.001,0.01,,0.063,,5.3e-05,,8.0,14.0,,,,11.8,,,,,1.0,,4.1,8.8
LAGO KASUMIGAURA,1995-03-08,0.05,,,0.008,,,,,,,,,1.153,,0.407,,0.0,0.01,,0.057,,4.7e-05,,8.9,13.8,,,,11.8,,,,,0.85,,6.9,8.8
LAGO KASUMIGAURA,1995-04-12,0.054,,,0.017,,0.001,,,,,,,1.105,,0.34,,0.001,0.014,,0.075,,6.1e-05,,4.9,11.3,,,,13.1,,,,,0.95,,12.0,8.6
LAGO KASUMIGAURA,1995-05-10,0.056,,,0.025,,0.002,,,,,,,1.132,,0.466,,0.0,0.016,,0.073,,5.7e-05,,5.4,9.8,,,,12.4,,,,,1.0,,17.5,8.5
LAGO KASUMIGAURA,1995-06-07,0.065,,,0.011,,0.001,,,,,,,1.26,,0.358,,0.001,0.013,,0.113,,0.0001,,5.8,8.4,,,,20.6,,,,,0.75,,20.0,9.5
LAGO KASUMIGAURA,1995-07-12,0.074,,,0.021,,0.003,,,,,,,1.052,,0.36,,0.0,0.015,,0.08,,6.500000000000001e-05,,7.1,8.9,,,,16.7,,,,,0.85,,23.6,9.9
LAGO KASUMIGAURA,1995-08-09,0.07,,,0.014,,0.001,,,,,,,0.977,,0.327,,0.004,0.023,,0.101,,7.8e-05,,6.6,9.8,,,,17.7,,,,,0.75,,29.5,9.0
LAGO KASUMIGAURA,1995-09-06,0.092,,,0.017,,0.002,,,,,,,1.15,,0.45,,0.011,0.033,,0.119,,8.599999999999999e-05,,8.6,8.5,,,,29.1,,,,,0.75,,26.0,8.6
LAGO KASUMIGAURA,1995-10-04,0.074,,,0.03,,0.073,,,,,,,0.967,,0.345,,0.002,0.018,,0.082,,6.4e-05,,5.9,10.4,,,,14.7,,,,,0.75,,21.8,8.7
LAGO KASUMIGAURA,1995-11-08,0.068,,,0.028,,0.066,,,,,,,1.27,,0.449,,0.001,0.015,,0.088,,7.3e-05,,3.9,9.9,,,,18.3,,,,,0.75,,15.2,8.3
LAGO KASUMIGAURA,1995-12-06,0.068,,,0.015,,0.017,,,,,,,1.152,,0.405,,0.001,0.014,,0.085,,7.099999999999999e-05,,5.1,12.0,,,,14.1,,,,,0.9,,8.3,8.6
LAGO KASUMIGAURA,1996-01-16,0.05,,,0.097,,0.072,,,,,,,1.261,,0.333,,0.001,0.016,,0.099,,8.3e-05,,5.7,13.1,,,,15.1,,,,,0.8,,4.6,8.1
LAGO KASUMIGAURA,1996-02-07,0.065,,,0.04,,0.127,,,,,,,1.129,,0.355,,0.001,0.014,,0.103,,8.9e-05,,6.3,13.2,,,,30.7,,,,,0.55,,2.8,8.0
LAGO KASUMIGAURA,1996-03-06,0.056,,,0.044,,0.127,,,,,,,0.889,,0.261,,0.001,0.015,,0.065,,5e-05,,5.1,12.8,,,,17.7,,,,,0.8,,6.0,8.2
LAGO KASUMIGAURA,1996-04-03,0.072,,,0.013,,0.008,,,,,,,1.036,,0.433,,0.001,0.012,,0.078,,6.6e-05,,7.9,11.4,,,,17.5,,,,,0.85,,9.9,8.6
LAGO KASUMIGAURA,1996-05-08,0.049,,,,,,,,,,,,0.948,,0.395,,0.0,0.015,,0.094,,7.9e-05,,7.2,9.4,,,,13.7,,,,,0.95,,15.5,8.1
LAGO KASUMIGAURA,1996-06-12,0.048,,,0.003,,,,,,,,,1.1,,0.45,,0.001,0.018,,0.105,,8.7e-05,,6.5,6.9,,,,19.2,,,,,0.75,,20.2,7.7
LAGO KASUMIGAURA,1996-07-15,0.042,,,,,,,,,,,,0.875,,0.426,,0.002,0.019,,0.078,,5.9e-05,,7.0,12.7,,,,18.1,,,,,0.85,,24.6,9.5
LAGO KASUMIGAURA,1996-08-07,0.068,,,0.068,,0.004,,,,,,,1.022,,0.383,,0.013,0.094,,0.147,,5.3e-05,,6.3,8.1,,,,16.5,,,,,0.8,,25.8,8.2
LAGO KASUMIGAURA,1996-09-11,0.083,,,0.004,,,,,,,,,1.206,,0.51,,0.033,0.048,,0.14,,9.2e-05,,7.6,8.3,,,,21.1,,,,,0.75,,22.8,8.0
LAGO KASUMIGAURA,1996-10-08,0.083,,,0.001,,0.039,,,,,,,1.318,,0.455,,0.004,0.017,,0.119,,0.000102,,7.5,8.2,,,,27.6,,,,,0.65,,19.2,8.3
LAGO KASUMIGAURA,1996-11-06,0.063,,,,,0.001,,,,,,,1.098,,0.358,,0.024,0.035,,0.098,,6.3e-05,,7.1,10.8,,,,17.4,,,,,0.75,,15.5,8.3
LAGO KASUMIGAURA,1996-12-11,0.064,,,0.001,,,,,,,,,1.034,,0.364,,0.001,0.011,,0.092,,8.1e-05,,7.3,12.4,,,,13.5,,,,,0.85,,8.6,8.8
LAGO KASUMIGAURA,1997-01-08,0.06,,,,,,,,,,,,0.956,,0.375,,0.001,0.017,,0.095,,7.8e-05,,5.5,11.5,,,,13.3,,,,,0.85,,6.1,8.2
LAGO KASUMIGAURA,1997-02-12,0.064,,,0.001,,0.001,,,,,,,1.127,,0.372,,0.001,0.014,,0.088,,7.4e-05,,6.3,12.7,,,,21.6,,,,,0.65,,4.9,
LAGO KASUMIGAURA,1997-03-12,0.051,,,0.005,,,,,,,,,0.991,,0.394,,0.0,0.016,,0.09,,7.4e-05,,7.6,12.5,,,,19.5,,,,,0.9,,9.1,8.8
LAGO KASUMIGAURA,1997-04-09,0.053,,,0.011,,,,,,,,,0.897,,0.4,,0.0,0.014,,0.091,,7.7e-05,,8.3,9.1,,,,18.2,,,,,0.9,,13.6,8.5
LAGO KASUMIGAURA,1997-05-07,0.055,,,0.01,,,,,,,,,1.055,,0.379,,0.0,0.014,,0.101,,8.7e-05,,7.3,9.3,,,,22.0,,,,,0.85,,18.1,8.6
LAGO KASUMIGAURA,1997-06-11,0.066,,,0.009,,,,,,,,,0.98,,0.309,,0.006,0.021,,0.12,,9.900000000000001e-05,,6.7,7.8,,,,22.3,,,,,0.75,,20.1,8.3
LAGO KASUMIGAURA,1997-07-09,0.063,,,0.125,,0.003,,,,,,,1.156,,0.439,,0.051,0.067,,0.152,,8.5e-05,,7.3,6.2,,,,38.5,,,,,0.6,,26.3,8.2
LAGO KASUMIGAURA,1997-08-06,0.067,,,0.16,,0.005,,,,,,,0.992,,0.306,,0.034,0.054,,0.127,,7.3e-05,,6.6,6.9,,,,18.4,,,,,0.9,,26.5,8.0
LAGO KASUMIGAURA,1997-09-10,0.068,,,0.014,,,,,,,,,0.897,,0.294,,0.011,0.029,,0.106,,7.7e-05,,7.7,7.3,,,,17.5,,,,,0.8,,25.2,8.4
LAGO KASUMIGAURA,1997-10-08,0.048,,,0.008,,,,,,,,,0.836,,0.312,,0.003,0.015,,0.082,,6.7e-05,,7.5,10.5,,,,12.3,,,,,0.9,,20.4,9.1
LAGO KASUMIGAURA,1997-11-12,0.064,,,0.01,,0.002,,,,,,,0.95,,0.398,,0.001,0.014,,0.102,,8.8e-05,,7.8,10.3,,,,17.8,,,,,0.6,,14.2,8.4
LAGO KASUMIGAURA,1997-12-10,0.071,,,0.009,,0.001,,,,,,,0.913,,0.386,,0.001,0.015,,0.085,,7.000000000000001e-05,,6.9,10.9,,,,16.2,,,,,0.7,,10.1,8.4
LAGO KASUMIGAURA,1998-01-07,0.055,,,0.009,,,,,,,,,0.904,,0.378,,0.001,0.013,,0.076,,6.3e-05,,6.6,12.2,,,,14.4,,,,,0.95,,5.8,8.6
LAGO KASUMIGAURA,1998-02-12,0.071,,,0.01,,0.032,,,,,,,1.018,,0.297,,0.001,0.013,,0.085,,7.199999999999999e-05,,7.5,12.0,,,,19.6,,,,,0.65,,4.5,8.4
LAGO KASUMIGAURA,1998-03-12,0.083,,,0.027,,0.002,,,,,,,1.041,,0.322,,0.001,0.012,,0.107,,9.5e-05,,8.9,11.6,,,,26.2,,,,,0.7,,6.9,8.3
LAGO KASUMIGAURA,1998-04-08,0.072,,,0.003,,0.002,,,,,,,0.879,,0.406,,0.003,0.013,,0.115,,0.000102,,8.5,12.8,,,,18.5,,,,,0.8,,11.1,9.1
LAGO KASUMIGAURA,1998-05-13,0.1,,,0.003,,,,,,,,,1.149,,0.376,,0.004,0.016,,0.124,,0.000108,,8.0,8.9,,,,22.7,,,,,0.85,,18.2,8.5
LAGO KASUMIGAURA,1998-06-10,0.097,,,0.003,,,,,,,,,1.25,,0.374,,0.003,0.013,,0.148,,0.000135,,7.9,9.1,,,,28.2,,,,,0.65,,18.1,8.2
LAGO KASUMIGAURA,1998-07-08,0.044,,,0.016,,0.001,,,,,,,0.951,,0.514,,0.025,0.038,,0.103,,6.500000000000001e-05,,6.7,7.2,,,,14.6,,,,,0.8,,25.6,8.4
LAGO KASUMIGAURA,1998-08-12,0.069,,,0.006,,0.037,,,,,,,1.138,,0.355,,0.058,0.076,,0.151,,7.5e-05,,7.5,11.3,,,,17.6,,,,,0.65,,26.4,8.9
LAGO KASUMIGAURA,1998-09-09,0.087,,,,,,,,,,,,1.337,,0.37,,0.05,0.063,,0.154,,9.1e-05,,8.0,8.2,,,,23.8,,,,,0.85,,23.4,8.1
LAGO KASUMIGAURA,1998-10-07,0.034,,,0.057,,0.865,,,,,,,1.482,,0.296,,0.034,0.034,,0.098,,6.4e-05,,5.9,7.1,,,,14.9,,,,,0.9,,21.4,7.7
LAGO KASUMIGAURA,1998-11-11,0.045,,,0.005,,0.863,,,,,,,1.539,,0.27,,0.008,0.016,,0.086,,7.000000000000001e-05,,5.5,9.9,,,,15.3,,,,,1.0,,14.4,7.8
LAGO KASUMIGAURA,1998-12-09,0.042,,,0.04,,0.673,,,,,,,1.339,,0.31,,0.001,0.009,,0.067,,5.8e-05,,4.8,11.4,,,,11.1,,,,,0.95,,8.7,8.0
LAGO KASUMIGAURA,1999-01-13,0.052,,,0.001,,0.525,,,,,,,1.275,,0.312,,0.003,0.02,,0.112,,9.2e-05,,5.8,13.9,,,,15.8,,,,,0.75,,4.0,8.1
LAGO KASUMIGAURA,1999-02-09,0.049,,,0.004,,0.313,,,,,,,0.979,,0.287,,0.003,0.011,,0.058,,4.7e-05,,5.6,15.4,,,,15.6,,,,,0.9,,4.6,8.3
LAGO KASUMIGAURA,1999-03-10,0.066,,,0.009,,0.107,,,,,,,0.958,,0.318,,0.002,0.01,,0.095,,8.5e-05,,6.4,10.9,,,,24.7,,,,,0.75,,6.6,7.9
LAGO KASUMIGAURA,1999-04-07,0.068,,,0.004,,0.004,,,,,,,0.844,,0.309,,0.003,0.01,,0.12,,0.00011,,6.8,11.3,,,,29.5,,,,,0.55,,11.3,
LAGO KASUMIGAURA,1999-05-12,0.023,,,0.002,,0.002,,,,,,,0.614,,0.324,,0.002,0.012,,0.074,,6.2e-05,,5.5,9.2,,,,13.2,,,,,1.05,,18.9,8.2
LAGO KASUMIGAURA,1999-06-09,0.033,,,0.002,,0.001,,,,,,,0.618,,0.217,,0.005,0.014,,0.085,,7.099999999999999e-05,,5.6,8.2,,,,21.0,,,,,0.8,,22.9,8.3
LAGO KASUMIGAURA,1999-07-07,0.038,,,0.028,,0.125,,,,,,,0.897,,0.33,,0.03,0.04,,0.113,,7.3e-05,,5.7,8.5,,,,26.2,,,,,0.55,,21.9,8.0
LAGO KASUMIGAURA,1999-08-11,0.049,,,0.135,,0.079,,,,,,,1.042,,0.345,,0.056,0.066,,0.148,,8.2e-05,,6.0,6.3,,,,25.6,,,,,0.75,,28.3,7.4
LAGO KASUMIGAURA,1999-09-08,0.06,,,0.004,,0.078,,,,,,,0.88,,0.397,,0.033,0.048,,0.108,,5.9999999999999995e-05,,6.6,9.3,,,,16.1,,,,,0.8,,26.7,8.7
LAGO KASUMIGAURA,1999-10-13,0.043,,,0.003,,0.001,,,,,,,0.718,,0.364,,0.007,0.02,,0.089,,6.900000000000001e-05,,6.7,8.9,,,,15.6,,,,,0.85,,20.5,9.0
LAGO KASUMIGAURA,1999-11-10,0.038,,,0.005,,0.009,,,,,,,0.762,,0.361,,0.002,0.013,,0.074,,6.1e-05,,5.8,10.1,,,,13.7,,,,,0.85,,14.7,8.6
LAGO KASUMIGAURA,1999-12-08,0.038,,,0.003,,0.002,,,,,,,0.805,,0.404,,0.001,0.011,,0.078,,6.7e-05,,5.8,10.2,,,,18.4,,,,,0.65,,9.5,9.0
LAGO KASUMIGAURA,2000-01-12,0.045,,,0.002,,0.001,,,,,,,0.811,,0.357,,0.001,0.009,,0.074,,6.500000000000001e-05,,6.3,12.2,,,,15.6,,,,,0.9,,6.1,
LAGO KASUMIGAURA,2000-02-09,0.047,,,0.003,,0.002,,,,,,,1.228,,0.38,,0.001,0.012,,0.159,,0.000147,,8.2,13.3,,,,54.0,,,,,0.5,,5.2,8.2
LAGO KASUMIGAURA,2000-03-08,0.039,,,0.001,,0.001,,,,,,,0.946,,0.339,,0.001,0.01,,0.089,,7.9e-05,,6.8,15.6,,,,18.8,,,,,0.65,,5.9,8.5
LAGO KASUMIGAURA,2000-04-12,0.045,,,0.002,,0.001,,,,,,,0.916,,0.298,,0.002,0.01,,0.122,,0.000112,,7.3,11.2,,,,26.4,,,,,0.7,,11.9,8.5
LAGO KASUMIGAURA,2000-05-10,0.028,,,0.002,,0.001,,,,,,,0.654,,0.339,,0.004,0.013,,0.083,,7.000000000000001e-05,,5.7,9.4,,,,16.0,,,,,0.9,,17.7,8.2
LAGO KASUMIGAURA,2000-06-07,0.048,,,0.002,,0.001,,,,,,,0.779,,0.292,,0.002,0.013,,0.079,,6.6e-05,,6.5,11.4,,,,20.1,,,,,0.8,,22.6,9.1
LAGO KASUMIGAURA,2000-07-12,0.066,,,0.001,,0.001,,,,,,,0.69,,0.347,,0.003,0.017,,0.096,,7.9e-05,,6.5,10.5,,,,18.5,,,,,0.65,,25.1,9.1
LAGO KASUMIGAURA,2000-08-09,0.073,,,0.022,,0.013,,,,,,,0.716,,0.24,,0.034,0.051,,0.169,,0.000118,,6.7,6.5,,,,27.9,,,,,0.65,,28.5,8.3
LAGO KASUMIGAURA,2000-09-13,0.049,,,0.085,,0.193,,,,,,,0.843,,0.312,,0.043,0.06,,0.132,,7.199999999999999e-05,,5.9,7.2,,,,23.8,,,,,0.75,,25.0,7.8
LAGO KASUMIGAURA,2000-10-11,0.04,,,0.013,,0.421,,,,,,,1.136,,0.322,,0.032,0.047,,0.109,,6.2e-05,,5.9,8.4,,,,17.3,,,,,0.6,,20.1,8.1
LAGO KASUMIGAURA,2000-11-08,0.035,,,0.036,,0.55,,,,,,,1.171,,0.389,,0.021,0.031,,0.078,,4.7e-05,,5.1,8.9,,,,15.9,,,,,0.65,,15.0,8.0
LAGO KASUMIGAURA,2000-12-13,0.045,,,0.013,,0.318,,,,,,,1.115,,0.364,,0.002,0.021,,0.09,,6.900000000000001e-05,,5.6,10.6,,,,17.4,,,,,0.75,,6.9,8.5
LAGO KASUMIGAURA,2001-01-10,0.048,,,0.004,,0.207,,,,,,,1.142,,0.401,,0.003,0.014,,0.077,,6.3e-05,,5.9,13.5,,,,13.7,,,,,0.85,,3.8,8.1
LAGO KASUMIGAURA,2001-02-07,0.049,,,0.007,,0.273,,,,,,,1.097,,0.297,,0.002,0.012,,0.083,,7.099999999999999e-05,,5.9,13.1,,,,18.4,,,,,0.75,,3.1,8.3
LAGO KASUMIGAURA,2001-03-07,0.055,,,0.002,,0.146,,,,,,,1.041,,0.318,,0.002,0.012,,0.077,,6.500000000000001e-05,,6.3,14.2,,,,15.9,,,,,0.95,,6.1,8.7
LAGO KASUMIGAURA,2001-04-11,0.049,,,0.003,,0.002,,,,,,,0.838,,0.336,,0.004,0.015,,0.091,,7.6e-05,,6.3,11.4,,,,14.4,,,,,0.8,,13.4,8.7
LAGO KASUMIGAURA,2001-05-09,0.048,,,0.006,,0.001,,,,,,,0.821,,0.306,,0.002,0.014,,0.119,,0.00010499999999999999,,6.7,9.8,,,,23.3,,,,,0.7,,16.0,8.4
LAGO KASUMIGAURA,2001-06-13,0.051,,,0.006,,0.003,,,,,,,0.54,,0.251,,0.01,0.022,,0.108,,8.599999999999999e-05,,5.5,7.3,,,,27.1,,,,,0.65,,21.3,7.8
LAGO KASUMIGAURA,2001-07-11,0.032,,,0.152,,0.085,,,,,,,0.885,,0.323,,0.046,0.062,,0.143,,8.1e-05,,5.4,7.0,,,,30.3,,,,,0.55,,26.8,7.7
LAGO KASUMIGAURA,2001-08-08,0.057,,,0.057,,0.046,,,,,,,0.965,,0.368,,0.053,0.068,,0.159,,9.1e-05,,6.8,7.1,,,,26.1,,,,,0.65,,24.8,8.2
LAGO KASUMIGAURA,2001-09-12,0.067,,,0.067,,0.016,,,,,,,0.922,,0.358,,0.033,0.051,,0.197,,0.000146,,7.3,7.9,,,,41.0,,,,,0.5,,24.0,8.2
LAGO KASUMIGAURA,2001-10-11,0.058,,,0.012,,0.012,,,,,,,0.793,,0.399,,0.018,0.029,,0.117,,8.8e-05,,6.1,11.0,,,,21.6,,,,,0.8,,18.7,8.9
LAGO KASUMIGAURA,2001-11-07,0.034,,,,,0.002,,,,,,,0.659,,0.328,,0.005,0.017,,0.078,,6.1e-05,,5.5,10.6,,,,17.2,,,,,0.85,,14.9,8.3
LAGO KASUMIGAURA,2001-12-12,0.055,,,,,,,,,,,,0.773,,0.334,,0.002,0.013,,0.085,,7.199999999999999e-05,,6.0,12.5,,,,19.8,,,,,0.7,,8.3,8.2
LAGO KASUMIGAURA,2002-01-09,0.06,,,0.011,,0.023,,,,,,,0.768,,0.342,,0.002,0.012,,0.077,,6.500000000000001e-05,,5.9,14.9,,,,18.8,,,,,0.55,,3.6,8.5
LAGO KASUMIGAURA,2002-02-13,0.075,,,0.006,,0.016,,,,,,,0.844,,0.29,,0.003,0.013,,0.096,,8.3e-05,,6.7,11.8,,,,26.5,,,,,0.65,,4.9,8.3
LAGO KASUMIGAURA,2002-03-13,0.057,,,0.002,,0.001,,,,,,,0.751,,0.249,,0.002,0.009,,0.082,,7.3e-05,,6.5,12.4,,,,26.3,,,,,0.7,,10.6,8.9
LAGO KASUMIGAURA,2002-04-10,0.055,,,0.001,,,,,,,,,0.722,,0.258,,0.001,0.013,,0.102,,8.9e-05,,6.6,9.1,,,,24.1,,,,,0.6,,14.1,8.6
LAGO KASUMIGAURA,2002-05-08,0.032,,,0.019,,0.005,,,,,,,0.654,,0.308,,0.005,0.014,,0.09,,7.6e-05,,5.2,8.0,,,,17.8,,,,,0.7,,17.9,7.8
LAGO KASUMIGAURA,2002-06-12,0.04,,,0.012,,0.002,,,,,,,0.764,,0.312,,0.007,0.018,,0.116,,9.800000000000001e-05,,6.7,6.2,,,,27.4,,,,,0.65,,23.5,7.5
LAGO KASUMIGAURA,2002-07-10,0.034,,,0.055,,0.058,,,,,,,0.789,,0.267,,0.011,0.019,,0.121,,0.000102,,5.4,6.6,,,,28.1,,,,,0.7,,24.7,7.6
LAGO KASUMIGAURA,2002-08-07,0.021,,,0.008,,0.374,,,,,,,0.948,,0.35,,0.055,0.075,,0.137,,6.2e-05,,5.1,6.7,,,,21.1,,,,,0.55,,29.8,7.6
LAGO KASUMIGAURA,2002-09-11,0.021,,,0.089,,0.287,,,,,,,0.838,,0.186,,0.081,0.097,,0.152,,5.5e-05,,5.7,6.3,,,,21.5,,,,,0.6,,25.9,8.0
LAGO KASUMIGAURA,2002-10-09,0.026,,,0.011,,0.566,,,,,,,1.297,,0.262,,0.051,0.062,,0.176,,0.000114,,5.7,6.6,,,,49.9,,,,,0.45,,21.4,7.6
LAGO KASUMIGAURA,2002-11-13,0.025,,,0.004,,0.556,,,,,,,1.383,,0.491,,0.032,0.051,,0.14,,8.9e-05,,5.4,10.4,,,,34.0,,,,,0.5,,12.3,8.2
LAGO KASUMIGAURA,2002-12-11,0.025,,,0.005,,0.461,,,,,,,1.048,,0.281,,0.014,0.027,,0.089,,6.2e-05,,5.0,11.3,,,,21.8,,,,,0.6,,7.7,8.3
LAGO KASUMIGAURA,2003-01-08,0.032,,,0.003,,0.559,,,,,,,1.213,,0.282,,0.0098,0.018,,0.104,,8.5e-05,,5.2,12.3,,,,28.8,,,,,0.5,,3.8,8.2
LAGO KASUMIGAURA,2003-02-12,0.053,,,0.005,,0.335,,,,,,,1.14,,0.239,,0.00337,0.01,,0.104,,9.4e-05,,6.0,13.4,,,,27.1,,,,,0.6,,5.3,8.6
LAGO KASUMIGAURA,2003-03-12,0.07,,,0.001,,0.175,,,,,,,0.995,,0.274,,0.00104,0.012,,0.11,,9.7e-05,,6.7,13.6,,,,28.2,,,,,0.5,,7.2,9.0
LAGO KASUMIGAURA,2003-04-10,0.061,,,,,0.001,,,,,,,0.827,,0.221,,0.00413,0.009,,0.137,,0.000129,,6.7,10.2,,,,37.1,,,,,0.4,,12.2,8.6
LAGO KASUMIGAURA,2003-05-07,0.042,,,0.001,,,,,,,,,0.792,,0.306,,0.0024,0.011,,0.113,,0.000102,,6.2,9.3,,,,23.9,,,,,0.7,,19.1,8.7
LAGO KASUMIGAURA,2003-06-11,0.045,,,0.003,,,,,,,,,0.61,,0.25,,0.0031,0.015,,0.11,,9.5e-05,,6.2,10.3,,,,21.2,,,,,0.85,,21.7,8.9
LAGO KASUMIGAURA,2003-07-09,0.024,,,0.127,,0.072,,,,,,,0.737,,0.271,,0.04031,0.054,,0.107,,5.3e-05,,5.7,6.9,,,,21.7,,,,,0.75,,22.4,7.9
LAGO KASUMIGAURA,2003-08-13,0.02,,,0.008,,0.522,,,,,,,0.963,,0.222,,0.05252,0.063,,0.15,,8.7e-05,,5.2,6.4,,,,34.6,,,,,0.5,,26.6,7.6
LAGO KASUMIGAURA,2003-09-10,0.024,,,0.011,,0.48,,,,,,,0.874,,0.192,,0.03908,0.053,,0.108,,5.5e-05,,4.8,7.6,,,,17.4,,,,,0.75,,25.6,8.2
LAGO KASUMIGAURA,2003-10-08,0.077,,,0.001,,0.087,,,,,,,0.917,,0.249,,0.00447,0.018,,0.152,,0.000134,,6.8,9.0,,,,45.4,,,,,0.4,,19.1,8.7
LAGO KASUMIGAURA,2003-11-12,0.036,,,0.047,,0.058,,,,,,,0.624,,0.178,,0.0081,0.017,,0.115,,9.7e-05,,5.5,8.9,,,,40.7,,,,,0.4,,15.5,7.9
LAGO KASUMIGAURA,2003-12-10,0.03,,,0.034,,0.189,,,,,,,0.664,,0.096,,0.0048,0.016,,0.1,,8.400000000000001e-05,,4.6,10.2,,,,24.1,,,,,0.6,,10.6,8.0
LAGO KASUMIGAURA,2004-01-07,0.028,,,0.001,,0.286,,,,,,,0.669,,0.134,,0.00327,0.015,,0.08,,6.500000000000001e-05,,5.1,11.3,,,,24.0,,,,,0.65,,6.3,8.0
LAGO KASUMIGAURA,2004-02-10,0.034,,,0.004,,0.319,,,,,,,0.806,,0.176,,0.0055,0.017,,0.105,,8.7e-05,,5.0,11.3,,,,30.8,,,,,0.4,,5.0,8.1
LAGO KASUMIGAURA,2004-03-10,0.06,,,,,0.299,,,,,,,1.026,,0.235,,0.00405,0.012,,0.126,,0.000114,,6.1,12.1,,,,51.5,,,,,0.4,,7.8,8.2
LAGO KASUMIGAURA,2004-04-07,0.054,,,0.005,,0.29,,,,,,,1.046,,0.253,,0.00774,0.014,,0.131,,0.00011700000000000001,,5.1,10.5,,,,38.9,,,,,0.4,,12.6,8.5
LAGO KASUMIGAURA,2004-05-12,0.047,,,0.002,,0.002,,,,,,,0.724,,0.278,,0.00425,0.015,,0.118,,0.000103,,5.4,8.7,,,,32.1,,,,,0.5,,18.0,8.1
LAGO KASUMIGAURA,2004-06-09,0.038,,,0.034,,0.019,,,,,,,0.713,,0.294,,0.01017,0.024,,0.108,,8.400000000000001e-05,,5.7,7.5,,,,26.7,,,,,0.55,,21.6,7.9
LAGO KASUMIGAURA,2004-07-07,0.013,,,0.072,,0.158,,,,,,,0.853,,0.317,,0.05712,0.064,,0.143,,7.8e-05,,5.8,6.6,,,,25.2,,,,,0.45,,26.3,7.8
LAGO KASUMIGAURA,2004-08-11,0.019,,,0.006,,0.31,,,,,,,1.814,,1.072,,0.06045,0.085,,0.138,,5.3e-05,,5.0,7.1,,,,20.7,,,,,0.8,,29.0,8.2
LAGO KASUMIGAURA,2004-09-09,0.042,,,0.004,,0.11,,,,,,,0.71,,0.329,,0.05188,0.065,,0.19,,0.000125,,6.8,7.4,,,,50.6,,,,,0.5,,26.2,8.2
LAGO KASUMIGAURA,2004-10-14,0.022,,,0.03,,0.154,,,,,,,0.779,,0.296,,0.02152,0.045,,0.144,,9.800000000000001e-05,,5.5,7.8,,,,32.3,,,,,0.6,,19.1,7.8
LAGO KASUMIGAURA,2004-11-10,0.035,,,,,0.457,,,,,,,1.011,,0.22,,0.00123,0.014,,0.077,,6.4e-05,,5.1,11.4,,,,15.9,,,,,0.7,,17.2,8.7
